Y,M,D,W,H,S,SNODP,SWGDN,LWGAB,T2M,SWLAND,GHTSKIN,HFLUX,SPEED,TLML,TSH,EVPSOIL,LWLAND,TS,QV2M,SLP,T_12
1997,8,10,1,0,1,0,173.64323425293,298.150970458984,5.3604675292969,163.339157104492,11.2509746551514,8.44760036468506,4.89148759841919,5.21843872070315,6.30794677734377,46.7779312133789,-57.2986869812012,5.28920898437502,0.0051795491017401,101412.515625,1
1990,7,6,0,0,1,0,233.92219543457,313.546569824219,4.2278991699219,213.848678588867,18.6070384979248,22.3241996765137,3.55961346626282,3.83785400390627,6.58159790039065,57.4511489868164,-51.0891304016113,4.8461853027344,0.0048984065651893,100987.6640625,1
1995,1,12,0,0,3,0.368910491466522,0,200.942398071289,-22.397573852539,0,-3.78117322921753,21.9900226593018,7.4808874130249,-22.9086059570312,-19.9550689697265,0,-14.9880104064941,-21.4001220703125,0.0004921780782751,101284.1484375,0
1999,7,26,0,0,1,0.144760012626648,268.869049072266,256.772064208984,0.777429199218773,238.362213134766,1.83420968055725,24.8341960906982,10.4574928283691,0.0848937988281477,1.56279907226565,58.0639724731445,-75.5429000854492,1.3294616699219,0.003689297940582,101239.40625,1
1990,2,4,1,0,3,0.289039820432663,2.29686236381531,186.215301513672,-28.0265563964844,1.02682447433472,-4.92087650299072,35.57421875,4.23093700408936,-28.9643005371094,-23.0050109863281,0,-10.6479530334473,-24.8636688232422,0.0003125646908301,101316.0546875,0
1996,1,7,1,0,3,0.299625366926193,0,150.48876953125,-29.1500610351562,0,-8.17007350921631,15.2755422592163,6.17716932296753,-28.7668975830078,-25.5325073242187,0,-24.7417316436768,-28.7442077636719,0.0002722993085626,102502.3671875,0
1994,11,16,0,0,2,0.277784764766693,0.119911037385464,214.746276855469,-15.9411376953125,0.0624315515160561,-5.22555351257324,5.1344313621521,6.03019142150879,-15.8135437011719,-13.4105590820312,0,-20.002025604248,-15.78134765625,0.0009216917096637,100395.671875,0
1987,10,6,0,0,2,0.173331871628761,42.7657203674316,252.178756713867,-1.85623779296873,27.197582244873,-11.9664106369019,4.97129535675049,1.73499202728271,-2.21869506835935,-0.401220703124977,2.02786207199097,-33.5191993713379,-1.46945800781248,0.0029761188197881,101992.8125,0
1990,7,30,0,0,1,0.0109380427747965,205.563354492188,272.221710205078,2.0832458496094,185.848297119141,8.10382843017578,19.1448211669922,6.27514886856079,1.74993286132815,3.04409179687502,41.093074798584,-64.6632232666016,2.45290527343752,0.0037987388204783,101942.84375,1
1998,1,28,0,0,3,0.434125900268555,0.300651550292969,219.553268432617,-18.5075744628906,0.145737290382385,-2.83749675750732,8.53437042236328,2.65999293327332,-18.7077239990234,-15.2478393554687,0,-5.71720409393311,-17.6407836914062,0.0007207035087049,100493.0703125,0
1991,5,23,0,0,0,0.147133469581604,184.061447143555,268.470855712891,-2.36429443359373,160.431381225586,12.4107694625854,13.2688579559326,2.58745145797729,-2.95029296874998,-0.694982910156227,37.2721939086914,-54.9413070678711,-1.18027343749998,0.0027868379838764,102996.03125,0
1991,12,31,0,0,3,0.314385294914246,0,198.24983215332,-24.2748626708984,0,-4.14361333847046,25.5233631134033,6.27266311645508,-25.0137237548828,-21.2669738769531,0,-11.2120351791382,-22.4403900146484,0.0004357934521976,100450.8046875,0
1995,8,3,0,0,1,0,110.025329589844,300.838317871094,1.7080017089844,100.036437988281,-1.38796067237854,11.9818916320801,5.94457960128784,1.00332031250002,2.42733154296877,27.8532238006592,-29.1674270629883,2.3322692871094,0.0040936875157058,100151.671875,1
1988,4,16,1,0,0,0.44731080532074,178.277694702148,248.139938354492,-3.08038940429685,78.7917022705078,-0.261122435331345,-7.38862752914429,9.85270881652832,-2.99432983398435,-3.49701538085935,0,-54.7708129882812,-3.60330810546873,0.002792723942548,100863.7890625,0
1989,3,23,0,0,0,0.647459983825684,52.8498497009277,217.150436401367,-18.0644287109375,21.8585910797119,-0.403077095746994,28.8547420501709,8.03000926971436,-18.984487915039,-16.0782531738281,0,-20.1971454620361,-16.3503784179687,0.0007691791979596,102228.3828125,0
1987,12,16,0,0,2,0.305680721998215,0,199.791976928711,-23.1670440673828,0,-2.76852440834045,29.7259254455566,10.64684009552,-24.0409454345703,-21.7530731201172,0,-16.491081237793,-21.790869140625,0.00047662036377,101567.9765625,0
1996,8,26,0,0,1,0.173332512378693,75.9208145141602,259.645935058594,-0.0174926757812273,67.8996810913086,-12.0896406173706,14.1938076019287,10.0690622329712,-0.819677734374977,0.678674316406273,20.929931640625,-50.0064010620117,0.768792724609398,0.0032564962748438,100072,0
1990,9,15,1,0,1,0.173332437872887,52.6785697937012,299.139373779297,1.78237304687502,49.8080787658691,6.30082702636719,2.67020153999329,5.64329433441162,1.43789062500002,1.83684692382815,7.96944522857666,-22.5495166778564,1.72145996093752,0.00414748955518,99969.1015625,1
1999,2,27,1,0,3,0.423786878585815,16.6019916534424,223.945037841797,-17.1580261230469,6.7597599029541,-0.756059944629669,13.9634227752686,7.86479997634888,-17.8326171875,-16.0847839355469,0,-16.223424911499,-16.3209899902344,0.0008106367313303,101784.7734375,0
1997,4,4,0,0,0,0.538262724876404,104.99080657959,226.003799438477,-16.5417236328125,43.7332229614258,3.05777096748352,32.7238807678223,11.3676137924194,-17.242300415039,-14.8696960449219,0,-22.1777610778809,-15.2194580078125,0.0009373739594593,102593.1328125,0
1988,10,13,0,0,2,0.291057229042053,29.5950927734375,205.634796142578,-15.845556640625,12.9699840545654,-5.8413200378418,7.54732608795166,5.22734880447388,-15.0968994140625,-13.3537048339844,0,-29.9090900421143,-15.7908386230469,0.0009746982250362,101460.1953125,0
1992,12,9,0,0,2,0.390156984329224,0,208.414611816406,-20.1324829101562,0,-2.28788280487061,28.7922496795654,12.3061389923096,-20.9637969970703,-18.9171508789062,0,-19.9151668548584,-18.8949951171875,0.0006067199865356,101003.59375,0
1987,8,19,0,0,1,0,89.509033203125,307.217590332031,4.83480224609377,87.3445434570312,0.480770826339722,10.034688949585,6.1415228843689,4.28017578125002,5.65487060546877,24.2710857391357,-33.8481101989746,5.45635375976565,0.0048748506233096,101757.875,1
1999,7,29,0,0,1,0.141145393252373,198.715042114258,287.338592529297,1.29287109375002,179.782241821289,6.05374193191528,16.8150634765625,8.21945571899414,0.758447265625023,1.87529907226565,45.7524032592773,-46.9422798156738,1.60518798828127,0.0038360946346074,101989.7734375,1
2000,1,28,0,0,3,0.540151596069336,0.333216339349747,217.705780029297,-16.3638977050781,0.1650280803442,-2.18590998649597,5.57239532470703,6.25269365310669,-16.7245239257812,-14.7212890625,0,-17.1006450653076,-16.1249145507812,0.0009064260520972,98503.90625,0
