Y,M,D,W,H,S,SNODP,SWGDN,LWGAB,T2M,SWLAND,GHTSKIN,HFLUX,SPEED,TLML,TSH,EVPSOIL,LWLAND,TS,QV2M,SLP,T8
2000,7,15,1,0,1,0.0004437557072378,283.316986083984,292.574005126953,13.073876953125,233.671035766602,28.1764335632324,1.91551625728607,6.00827693939209,13.7170654296875,12.8587585449219,96.7231979370117,-81.4484558105469,12.8945556640625,0.0072603560984134,101646.59375,1
2004,9,15,0,0,1,0.173332735896111,74.90625,258.832672119141,-3.50922241210935,54.5556983947754,-23.4545021057129,19.3616905212402,4.9066309928894,-3.8968566894531,-2.4903625488281,12.8984708786011,-37.6193237304688,-3.23251953124998,0.0027817278169095,101752.609375,0
2015,9,9,0,0,1,0.173134729266167,42.7114715576172,279.284484863281,-1.36862792968748,33.8810615539551,-20.4182987213135,9.27233791351318,6.3872013092041,-2.02420654296873,-1.14557495117185,12.2267217636108,-25.303747177124,-1.23944702148435,0.0033906772732734,100568.3828125,0
2009,12,9,0,0,2,0.379914849996567,0,236.515914916992,-5.9300598144531,0,-5.00324678421021,-17.5364875793457,5.02932739257812,0.990594482421898,-13.9399475097656,0,-19.7602558135986,-13.9398559570312,0.001196437398903,102170.1875,0
2011,4,1,0,0,0,0.624684393405914,137.646484375,177.594192504883,-18.6265930175781,59.5524559020996,-5.0361065864563,7.26546859741211,3.32336950302124,-17.1431030273437,-21.2912811279297,0,-51.6660194396973,-21.2920440673828,0.00073483644519,101243.0625,0
2015,2,3,0,0,3,0.670318424701691,1.67129516601562,230.706176757812,-14.9782775878906,0.687500178813934,-1.55064785480499,-13.646183013916,8.64725685119629,-14.850927734375,-15.589208984375,0,-19.0772914886475,-15.589453125,0.0010605046991258,101905.0390625,0
2007,6,24,1,0,1,0,142.18896484375,313.769836425781,7.18865356445315,119.178176879883,6.13156175613403,32.8126029968262,3.22540259361267,6.13994750976565,8.10903320312502,30.6564826965332,-32.4051513671875,8.10064086914065,0.0060548963956534,100679.203125,1
2006,10,4,0,0,2,0.17333248257637,32.6147651672363,258.920379638672,-2.36530151367185,25.7964248657227,-15.7091941833496,0.628655910491943,3.86350274085999,-2.40021362304685,-2.4027160644531,4.49733591079712,-35.4310646057129,-2.6600402832031,0.0031870331149548,99724.296875,1
2011,8,17,0,0,1,0.0028784796595573,151.663070678711,296.318420410156,4.83696899414065,127.375312805176,5.75818634033203,37.8483390808105,4.19341039657593,3.8469177246094,5.58452758789065,23.1500816345215,-41.0278167724609,5.5682312011719,0.0049704168923199,101720.5625,1
2004,1,13,0,0,3,0.449660956859589,2.14775409403956e-05,191.758972167969,-26.3784698486328,9.35205116547877e-06,-5.66343450546265,-3.62077784538269,2.96320533752441,-24.8238586425781,-28.7990325927734,0,-10.6802396774292,-28.7993530273437,0.0003551200206857,102928.921875,0
2002,7,6,1,0,1,0.173332720994949,257.859375,268.668334960938,6.6547790527344,212.085647583008,22.1653137207031,24.4534816741943,5.90167617797852,6.79677734375002,6.8747497558594,63.5809364318848,-73.0985107421875,6.76351318359377,0.0051771579310298,100511.1328125,1
2000,1,14,0,0,3,0.446147292852402,0.0002219676971435,226.510986328125,-17.5135711669922,9.67581217992119e-05,1.23724341392517,-28.8426189422607,14.2603845596313,-17.6207946777344,-18.0891174316406,0,-13.7027101516724,-18.0893463134765,0.0007116641500033,101233.7578125,0
2008,10,6,0,0,2,0.274161338806152,22.7763156890869,250.297622680664,-12.0263122558594,9.85875415802002,-2.22060227394104,-1.23811042308807,3.56980609893799,-12.0303100585937,-12.3257507324219,0,-12.31422996521,-12.3257507324219,0.0014089721953496,100693.890625,0
2003,5,2,0,0,0,0.394535928964615,225.34814453125,218.459335327148,-3.2076477050781,105.966857910156,-4.57063150405884,1.18130779266357,3.5059597492218,-1.6501525878906,-6.48685302734373,0,-69.3498764038086,-6.4868225097656,0.0024349500890821,103349.28125,0
2005,7,10,1,0,1,0,173.894607543945,301.718414306641,9.92583618164065,143.559539794922,16.1511993408203,2.89021778106689,4.87269592285156,9.6020446777344,10.1541076660156,37.3789405822754,-57.1841239929199,10.1372924804688,0.0067032049410045,99088.59375,1
2001,8,18,1,0,1,0.17333310842514,166.758987426758,250.404510498047,1.9227233886719,139.390991210938,6.29291963577271,13.4343729019165,4.81353092193604,1.96541748046877,2.24868164062502,31.5030002593994,-70.7179336547852,2.0519958496094,0.0038774136919528,102053.375,1
2009,2,23,0,0,3,0.613864481449127,23.9447555541992,243.678009033203,-9.45371093749998,9.97392272949219,3.8971266746521,-28.242208480835,9.48409748077393,-8.1533264160156,-10.7271484375,0,-25.5035552978516,-10.7271789550781,0.0015170834958553,101816.171875,0
2003,1,9,0,0,3,0.446207761764526,0,200.421936035156,-16.9537719726562,0,3.74364256858826,-46.323558807373,10.6034717559814,-12.7732299804687,-19.4791778564453,0,-34.8823738098145,-19.4797882080078,0.0007269173511303,102303.890625,0
2013,3,2,1,0,3,0.562370896339417,32.9127616882324,199.969039916992,-25.7255920410156,13.6042671203613,-2.53572177886963,3.126145362854,2.91186666488647,-25.8857635498047,-25.817724609375,0,-12.4143171310425,-25.8176025390625,0.0003752117918338,102027.296875,0
2009,4,30,0,0,0,0.309322893619537,246.29541015625,253.965576171875,2.50130615234377,131.151168823242,-0.586283266544342,-41.8326072692871,9.12565326690674,9.74443969726565,-0.835180664062477,0,-58.0484809875488,-0.835302734374977,0.0034279287792742,102236.390625,0
2006,12,3,1,0,2,0.277757465839386,0,195.493133544922,-13.0541137695312,0,-8.04060745239258,-29.2973022460938,7.05234670639038,-6.4224914550781,-19.5373901367187,0,-39.847541809082,-19.5369934082031,0.0008512756903655,101932.15625,0
2011,12,1,0,0,2,0.357357084751129,0,215.127227783203,-23.2875579833984,0,-3.18353796005249,-0.987657129764557,2.98616194725037,-22.9660858154297,-23.9614471435547,0,-3.75650429725647,-23.9609893798828,0.0004989462904632,100365.8828125,0
2014,9,29,0,0,2,0.173030763864517,39.0951957702637,265.288238525391,-1.76376953124998,22.4328002929688,-7.20202875137329,-19.2440719604492,7.86248302459717,-1.21356811523435,-2.0433410644531,4.86004734039307,-36.8560905456543,-2.35562744140623,0.0032296117860823,100439.109375,0
2014,10,22,0,0,2,0.405311167240143,13.2137279510498,255.642944335938,-9.56528320312498,5.50484132766724,-2.89926028251648,-2.4587230682373,2.79607510566711,-8.75006713867185,-11.1228088378906,0,-11.9949893951416,-11.1222290039062,0.0017545300070196,100725.7421875,0
2007,12,12,0,0,2,0.203844010829926,0,229.488555908203,-11.9815734863281,0,-5.16833782196045,-19.5976791381836,7.79241323471069,-9.60031738281248,-13.6689514160156,0.0001409802353009,-27.8440361022949,-13.6750854492187,0.001301706652157,100326.7265625,0
2006,1,3,0,0,3,0.432131081819534,0,192.624526977539,-24.7067016601562,0,-5.64391231536865,-2.33332753181458,1.97059488296509,-23.3010772705078,-28.6771301269531,0,-10.0650262832642,-28.6772979736328,0.0004142487887293,100910.0546875,0
2001,9,22,1,0,2,0.142517879605293,75.4460067749023,267.964111328125,-0.294927978515602,63.1022300720215,-4.49101686477661,13.6576414108276,3.1820592880249,-0.914373779296852,0.0021911621093977,10.7925701141357,-38.664234161377,-0.0319274902343523,0.0037253086920827,100013.609375,0
2002,7,23,0,0,1,0,110.403450012207,329.602142333984,10.0336853027344,91.9325485229492,-20.0810852050781,20.2059631347656,5.02486515045166,9.15493164062502,10.5070739746094,30.7907848358154,-32.0644645690918,10.5019470214844,0.0075189834460616,101268.15625,1
2016,4,15,0,0,0,0.543415129184723,185.20100402832,178.647979736328,-14.4366821289062,81.0449905395508,-6.2566704750061,8.42336845397949,4.74363327026367,-12.0309204101562,-16.6049255371094,0,-68.7878341674805,-16.6047729492187,0.0011074064532294,101344.453125,0
2009,7,31,0,0,1,0,185.217712402344,328.132843017578,15.531396484375,153.344268798828,14.0792827606201,6.5521092414856,2.78365564346313,15.4539123535156,15.6657958984375,50.6584167480469,-60.8885307312012,15.6920715332031,0.0095156552270054,100876.453125,1
